QUANTITY,SALES,DATE,PRODUCT,CATEGORY,PRICE,QUALITY,SALES_PERSON,SHOP,CITY,REGION
8,49.20,3/21/2016,Steelhead Iron,River,6.15,TOP,Sean Simons,Fast Lures,New York,North
8,42.00,3/21/2016,Bass Illumination,River,5.25,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
8,49.20,3/21/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
8,71.12,3/21/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
8,71.12,3/21/2016,Zander Domination,Lake,8.89,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
8,83.92,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
8,83.92,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Tiffany Smith,Fast Lures,New York,North
9,106.11,3/21/2016,Blinky Dorado,Ocean,11.79,TOP,Richard Smith,Lucky Lures,Seattle,West
10,56.50,3/21/2016,Minnow Glitter,River,5.65,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
10,52.50,3/21/2016,Bass Illumination,River,5.25,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
10,104.90,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Tiffany Smith,Fast Lures,New York,North
11,115.39,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Tiffany Smith,Fast Lures,New York,North
11,62.15,3/21/2016,Minnow Glitter,River,5.65,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
11,97.79,3/21/2016,Zander Domination,Lake,8.89,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
11,62.15,3/21/2016,Minnow Glitter,River,5.65,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
11,81.95,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
11,129.69,3/21/2016,Blinky Dorado,Ocean,11.79,TOP,Paul Bricks,Fishing King,Miami,South
12,67.80,3/21/2016,Minnow Glitter,River,5.65,TOP,Henry Jacobs,Anglers United,Los Angeles,West
12,83.88,3/21/2016,Pike Magic,Lake,6.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
12,125.88,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
13,96.85,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
13,96.85,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
13,96.85,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
13,79.95,3/21/2016,Steelhead Iron,River,6.15,TOP,Richard Smith,Lucky Lures,Seattle,West
14,104.30,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
14,104.30,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,William Lock,Willy's Lure Barn,Austin,South
14,139.86,3/21/2016,Deep Diver,Ocean,9.99,TOP,Tyler Lance,Fast Lures,New York,North
14,86.10,3/21/2016,Steelhead Iron,River,6.15,TOP,Nicolas Butters,Ministry of Lures,New York,North
14,86.10,3/21/2016,Steelhead Iron,River,6.15,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
14,104.30,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
14,86.10,3/21/2016,Steelhead Iron,River,6.15,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
14,79.10,3/21/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
15,84.75,3/21/2016,Minnow Glitter,River,5.65,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
15,92.25,3/21/2016,Steelhead Iron,River,6.15,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
15,111.75,3/21/2016,Trout Performance,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
15,133.35,3/21/2016,Zander Domination,Lake,8.89,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
16,119.20,3/21/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
16,111.84,3/21/2016,Pike Magic,Lake,6.99,TOP,Jasmin Muller,Ministry of Lures,New York,North
16,111.84,3/21/2016,Pike Magic,Lake,6.99,TOP,Nicolas Butters,Ministry of Lures,New York,North
16,167.84,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
16,167.84,3/21/2016,Redtail Trout,Ocean,10.49,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
17,126.65,3/21/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
17,104.55,3/21/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
17,96.05,3/21/2016,Minnow Glitter,River,5.65,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
17,96.05,3/21/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
1,4.65,3/22/2016,Fast Glider,River,4.65,NORMAL,John Pittsburger,Happy Fisherman,Chicago,North
1,6.99,3/22/2016,Pike Magic,Lake,6.99,TOP,Tiffany Smith,Fast Lures,New York,North
1,6.15,3/22/2016,Steelhead Iron,River,6.15,TOP,Henry Jacobs,Anglers United,Los Angeles,West
1,7.45,3/22/2016,Trout Performance,Lake,7.45,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
2,17.78,3/22/2016,Zander Domination,Lake,8.89,TOP,Richard Smith,Lucky Lures,Seattle,West
2,12.30,3/22/2016,Steelhead Iron,River,6.15,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
2,14.90,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
3,26.67,3/22/2016,Zander Domination,Lake,8.89,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
3,31.47,3/22/2016,Redtail Trout,Ocean,10.49,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
3,22.35,3/22/2016,Trout Performance,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
3,18.45,3/22/2016,Steelhead Iron,River,6.15,TOP,Sean Simons,Fast Lures,New York,North
4,47.16,3/22/2016,Blinky Dorado,Ocean,11.79,TOP,Sean Simons,Fast Lures,New York,North
4,24.60,3/22/2016,Steelhead Iron,River,6.15,TOP,Paul Thompson,Atlantic Lures,Miami,South
4,29.80,3/22/2016,Trout Performance,Lake,7.45,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
4,22.60,3/22/2016,Minnow Glitter,River,5.65,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
4,18.60,3/22/2016,Fast Glider,River,4.65,NORMAL,Richard Smith,Lucky Lures,Seattle,West
4,24.60,3/22/2016,Steelhead Iron,River,6.15,TOP,Nora Pollack,Happy Fisherman,Chicago,North
5,49.95,3/22/2016,Deep Diver,Ocean,9.99,TOP,Sean Simons,Fast Lures,New York,North
5,23.25,3/22/2016,Fast Glider,River,4.65,NORMAL,Sean Simons,Fast Lures,New York,North
5,30.75,3/22/2016,Steelhead Iron,River,6.15,TOP,Tiffany Smith,Fast Lures,New York,North
5,26.25,3/22/2016,Bass Illumination,River,5.25,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
5,37.25,3/22/2016,Trout Performance,Lake,7.45,NORMAL,Paul Bricks,Fishing King,Miami,South
6,33.90,3/22/2016,Minnow Glitter,River,5.65,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
6,70.74,3/22/2016,Blinky Dorado,Ocean,11.79,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
7,43.05,3/22/2016,Steelhead Iron,River,6.15,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
7,48.93,3/22/2016,Pike Magic,Lake,6.99,TOP,William Lock,Willy's Lure Barn,Austin,South
7,48.93,3/22/2016,Pike Magic,Lake,6.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
8,49.20,3/22/2016,Steelhead Iron,River,6.15,TOP,Tiffany Smith,Fast Lures,New York,North
8,90.32,3/22/2016,Marlin Goldbar,Ocean,11.29,TOP,Richard Smith,Lucky Lures,Seattle,West
9,67.05,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
9,94.41,3/22/2016,Redtail Trout,Ocean,10.49,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
9,50.85,3/22/2016,Minnow Glitter,River,5.65,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
10,117.90,3/22/2016,Blinky Dorado,Ocean,11.79,TOP,Jasmin Muller,Ministry of Lures,New York,North
10,74.50,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
10,52.50,3/22/2016,Bass Illumination,River,5.25,NORMAL,William Lock,Willy's Lure Barn,Austin,South
10,88.90,3/22/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
10,61.50,3/22/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
10,74.50,3/22/2016,Trout Performance,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
10,74.50,3/22/2016,Trout Performance,Lake,7.45,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
11,81.95,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Sean Simons,Fast Lures,New York,North
11,97.79,3/22/2016,Zander Domination,Lake,8.89,TOP,Patrick Simpson,Lucky Lures,Seattle,West
11,115.39,3/22/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
12,55.80,3/22/2016,Fast Glider,River,4.65,NORMAL,Richard Smith,Lucky Lures,Seattle,West
12,119.88,3/22/2016,Deep Diver,Ocean,9.99,TOP,Nora Pollack,Happy Fisherman,Chicago,North
13,68.25,3/22/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
13,90.87,3/22/2016,Pike Magic,Lake,6.99,TOP,Sean Simons,Fast Lures,New York,North
13,73.45,3/22/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
14,79.10,3/22/2016,Minnow Glitter,River,5.65,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
14,65.10,3/22/2016,Fast Glider,River,4.65,NORMAL,Richard Smith,Lucky Lures,Seattle,West
15,133.35,3/22/2016,Zander Domination,Lake,8.89,TOP,Richard Smith,Lucky Lures,Seattle,West
15,92.25,3/22/2016,Steelhead Iron,River,6.15,TOP,Henrik Griffin,Anglers United,Los Angeles,West
15,84.75,3/22/2016,Minnow Glitter,River,5.65,TOP,Paul Thompson,Atlantic Lures,Miami,South
15,157.35,3/22/2016,Redtail Trout,Ocean,10.49,NORMAL,John Pittsburger,Happy Fisherman,Chicago,North
15,133.35,3/22/2016,Zander Domination,Lake,8.89,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
16,119.20,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
16,74.40,3/22/2016,Fast Glider,River,4.65,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
16,119.20,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
16,90.40,3/22/2016,Minnow Glitter,River,5.65,TOP,Henrik Griffin,Anglers United,Los Angeles,West
16,74.40,3/22/2016,Fast Glider,River,4.65,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
17,126.65,3/22/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
17,118.83,3/22/2016,Pike Magic,Lake,6.99,TOP,Paul Thompson,Atlantic Lures,Miami,South
17,151.13,3/22/2016,Zander Domination,Lake,8.89,TOP,Brian Thompson,Anglers United,Los Angeles,West
17,89.25,3/22/2016,Bass Illumination,River,5.25,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
1,5.65,3/23/2016,Minnow Glitter,River,5.65,TOP,Henrik Griffin,Anglers United,Los Angeles,West
1,10.49,3/23/2016,Redtail Trout,Ocean,10.49,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
2,14.90,3/23/2016,Trout Performance,Lake,7.45,NORMAL,Paul Thompson,Atlantic Lures,Miami,South
2,11.30,3/23/2016,Minnow Glitter,River,5.65,TOP,Sean Simons,Fast Lures,New York,North
3,15.75,3/23/2016,Bass Illumination,River,5.25,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
3,16.95,3/23/2016,Minnow Glitter,River,5.65,TOP,Tiffany Smith,Fast Lures,New York,North
4,18.60,3/23/2016,Fast Glider,River,4.65,NORMAL,Tiffany Smith,Fast Lures,New York,North
4,18.60,3/23/2016,Fast Glider,River,4.65,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
4,27.96,3/23/2016,Pike Magic,Lake,6.99,TOP,Richard Smith,Lucky Lures,Seattle,West
4,24.60,3/23/2016,Steelhead Iron,River,6.15,TOP,Nora Pollack,Happy Fisherman,Chicago,North
6,27.90,3/23/2016,Fast Glider,River,4.65,NORMAL,Sean Simons,Fast Lures,New York,North
6,33.90,3/23/2016,Minnow Glitter,River,5.65,TOP,Richard Smith,Lucky Lures,Seattle,West
6,70.74,3/23/2016,Blinky Dorado,Ocean,11.79,TOP,Jasmin Muller,Ministry of Lures,New York,North
7,36.75,3/23/2016,Bass Illumination,River,5.25,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
7,62.23,3/23/2016,Zander Domination,Lake,8.89,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
8,45.20,3/23/2016,Minnow Glitter,River,5.65,TOP,Paul Thompson,Atlantic Lures,Miami,South
8,49.20,3/23/2016,Steelhead Iron,River,6.15,TOP,Tyler Lance,Fast Lures,New York,North
8,83.92,3/23/2016,Redtail Trout,Ocean,10.49,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
8,59.60,3/23/2016,Charles Lake Secret,Lake,7.45,NORMAL,William Lock,Willy's Lure Barn,Austin,South
9,50.85,3/23/2016,Minnow Glitter,River,5.65,TOP,Henry Jacobs,Anglers United,Los Angeles,West
9,67.05,3/23/2016,Trout Performance,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
9,41.85,3/23/2016,Fast Glider,River,4.65,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
9,50.85,3/23/2016,Minnow Glitter,River,5.65,TOP,Sean Simons,Fast Lures,New York,North
9,47.25,3/23/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
10,117.90,3/23/2016,Blinky Dorado,Ocean,11.79,TOP,Henrik Griffin,Anglers United,Los Angeles,West
10,52.50,3/23/2016,Bass Illumination,River,5.25,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
10,104.90,3/23/2016,Redtail Trout,Ocean,10.49,NORMAL,Paul Bricks,Fishing King,Miami,South
11,109.89,3/23/2016,Deep Diver,Ocean,9.99,TOP,Roberta Gonzalez,Ministry of Lures,New York,North
12,119.88,3/23/2016,Deep Diver,Ocean,9.99,TOP,Paul Thompson,Atlantic Lures,Miami,South
12,67.80,3/23/2016,Minnow Glitter,River,5.65,TOP,Patrick Simpson,Lucky Lures,Seattle,West
12,125.88,3/23/2016,Redtail Trout,Ocean,10.49,NORMAL,Tiffany Smith,Fast Lures,New York,North
12,106.68,3/23/2016,Zander Domination,Lake,8.89,TOP,Tiffany Smith,Fast Lures,New York,North
13,90.87,3/23/2016,Pike Magic,Lake,6.99,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
13,73.45,3/23/2016,Minnow Glitter,River,5.65,TOP,Paul Thompson,Atlantic Lures,Miami,South
13,96.85,3/23/2016,Charles Lake Secret,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
13,96.85,3/23/2016,Trout Performance,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
14,124.46,3/23/2016,Zander Domination,Lake,8.89,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
14,73.50,3/23/2016,Bass Illumination,River,5.25,NORMAL,William Lock,Willy's Lure Barn,Austin,South
16,142.24,3/23/2016,Zander Domination,Lake,8.89,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
17,104.55,3/23/2016,Steelhead Iron,River,6.15,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
17,178.33,3/23/2016,Redtail Trout,Ocean,10.49,NORMAL,Sean Simons,Fast Lures,New York,North
17,96.05,3/23/2016,Minnow Glitter,River,5.65,TOP,Sean Simons,Fast Lures,New York,North
17,191.93,3/23/2016,Marlin Goldbar,Ocean,11.29,TOP,Nora Pollack,Happy Fisherman,Chicago,North
17,89.25,3/23/2016,Bass Illumination,River,5.25,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
1,5.65,3/24/2016,Minnow Glitter,River,5.65,TOP,Patrick Simpson,Lucky Lures,Seattle,West
1,5.65,3/24/2016,Minnow Glitter,River,5.65,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
1,10.49,3/24/2016,Redtail Trout,Ocean,10.49,NORMAL,Richard Smith,Lucky Lures,Seattle,West
1,6.99,3/24/2016,Pike Magic,Lake,6.99,TOP,Paul Thompson,Atlantic Lures,Miami,South
1,7.45,3/24/2016,Trout Performance,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
2,13.98,3/24/2016,Pike Magic,Lake,6.99,TOP,Patrick Simpson,Lucky Lures,Seattle,West
3,13.95,3/24/2016,Fast Glider,River,4.65,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
3,22.35,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Timothy Hugs,Silk Watersports,San Francisco,West
3,22.35,3/24/2016,Trout Performance,Lake,7.45,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
4,29.80,3/24/2016,Trout Performance,Lake,7.45,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
4,24.60,3/24/2016,Steelhead Iron,River,6.15,TOP,Richard Rosenberg,Silk Watersports,San Francisco,West
4,21.00,3/24/2016,Bass Illumination,River,5.25,NORMAL,Jasmin Muller,Ministry of Lures,New York,North
4,45.16,3/24/2016,Marlin Goldbar,Ocean,11.29,TOP,Nicolas Butters,Ministry of Lures,New York,North
5,28.25,3/24/2016,Minnow Glitter,River,5.65,TOP,William Lock,Willy's Lure Barn,Austin,South
5,58.95,3/24/2016,Blinky Dorado,Ocean,11.79,TOP,Jasmin Muller,Ministry of Lures,New York,North
5,28.25,3/24/2016,Minnow Glitter,River,5.65,TOP,Daniel Tailor,Willy's Lure Barn,Austin,South
5,30.75,3/24/2016,Steelhead Iron,River,6.15,TOP,Jasmin Muller,Ministry of Lures,New York,North
5,37.25,3/24/2016,Trout Performance,Lake,7.45,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
6,27.90,3/24/2016,Fast Glider,River,4.65,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
6,33.90,3/24/2016,Minnow Glitter,River,5.65,TOP,Henry Jacobs,Anglers United,Los Angeles,West
6,44.70,3/24/2016,Trout Performance,Lake,7.45,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
6,31.50,3/24/2016,Bass Illumination,River,5.25,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
7,36.75,3/24/2016,Bass Illumination,River,5.25,NORMAL,Brian Thompson,Anglers United,Los Angeles,West
7,43.05,3/24/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
9,55.35,3/24/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
9,62.91,3/24/2016,Pike Magic,Lake,6.99,TOP,William Lock,Willy's Lure Barn,Austin,South
10,52.50,3/24/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
10,74.50,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
10,69.90,3/24/2016,Pike Magic,Lake,6.99,TOP,Sean Simons,Fast Lures,New York,North
10,104.90,3/24/2016,Redtail Trout,Ocean,10.49,NORMAL,Henry Jacobs,Anglers United,Los Angeles,West
10,74.50,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
10,61.50,3/24/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
10,52.50,3/24/2016,Bass Illumination,River,5.25,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
11,76.89,3/24/2016,Pike Magic,Lake,6.99,TOP,Paul Bricks,Fishing King,Miami,South
11,62.15,3/24/2016,Minnow Glitter,River,5.65,TOP,Henry Jacobs,Anglers United,Los Angeles,West
11,115.39,3/24/2016,Redtail Trout,Ocean,10.49,NORMAL,Tyler Lance,Fast Lures,New York,North
11,51.15,3/24/2016,Fast Glider,River,4.65,NORMAL,Richard Smith,Lucky Lures,Seattle,West
11,81.95,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tiffany Smith,Fast Lures,New York,North
11,76.89,3/24/2016,Pike Magic,Lake,6.99,TOP,Tiffany Smith,Fast Lures,New York,North
12,73.80,3/24/2016,Steelhead Iron,River,6.15,TOP,Tiffany Smith,Fast Lures,New York,North
12,63.00,3/24/2016,Bass Illumination,River,5.25,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
12,67.80,3/24/2016,Minnow Glitter,River,5.65,TOP,Paul Thompson,Atlantic Lures,Miami,South
12,67.80,3/24/2016,Minnow Glitter,River,5.65,TOP,John Pittsburger,Happy Fisherman,Chicago,North
13,96.85,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Norbert Fitzpatrick,Fishing King,Miami,South
13,68.25,3/24/2016,Bass Illumination,River,5.25,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
13,153.27,3/24/2016,Blinky Dorado,Ocean,11.79,TOP,Tiffany Smith,Fast Lures,New York,North
13,96.85,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
14,165.06,3/24/2016,Blinky Dorado,Ocean,11.79,TOP,Sean Simons,Fast Lures,New York,North
14,146.86,3/24/2016,Redtail Trout,Ocean,10.49,NORMAL,Sean Simons,Fast Lures,New York,North
14,65.10,3/24/2016,Fast Glider,River,4.65,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
15,92.25,3/24/2016,Steelhead Iron,River,6.15,TOP,Arnold Hendricks,Lucky Lures,Seattle,West
15,111.75,3/24/2016,Trout Performance,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
16,119.20,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Arnold Hendricks,Lucky Lures,Seattle,West
16,119.20,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Rosenberg,Silk Watersports,San Francisco,West
16,84.00,3/24/2016,Bass Illumination,River,5.25,NORMAL,Sean Simons,Fast Lures,New York,North
17,126.65,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Tyler Lance,Fast Lures,New York,North
17,126.65,3/24/2016,Charles Lake Secret,Lake,7.45,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
17,89.25,3/24/2016,Bass Illumination,River,5.25,NORMAL,Tyler Lance,Fast Lures,New York,North
17,79.05,3/24/2016,Fast Glider,River,4.65,NORMAL,Roberta Gonzalez,Ministry of Lures,New York,North
1,6.15,3/25/2016,Steelhead Iron,River,6.15,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
1,6.99,3/25/2016,Pike Magic,Lake,6.99,TOP,Paul Bricks,Fishing King,Miami,South
1,5.65,3/25/2016,Minnow Glitter,River,5.65,TOP,Nora Pollack,Happy Fisherman,Chicago,North
2,14.90,3/25/2016,Charles Lake Secret,Lake,7.45,NORMAL,Richard Smith,Lucky Lures,Seattle,West
3,20.97,3/25/2016,Pike Magic,Lake,6.99,TOP,Patrick Simpson,Lucky Lures,Seattle,West
3,29.97,3/25/2016,Deep Diver,Ocean,9.99,TOP,William Lock,Willy's Lure Barn,Austin,South
3,26.67,3/25/2016,Zander Domination,Lake,8.89,TOP,Timothy Hugs,Silk Watersports,San Francisco,West
4,21.00,3/25/2016,Bass Illumination,River,5.25,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
4,35.56,3/25/2016,Zander Domination,Lake,8.89,TOP,Paul Thompson,Atlantic Lures,Miami,South
4,27.96,3/25/2016,Pike Magic,Lake,6.99,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
4,24.60,3/25/2016,Steelhead Iron,River,6.15,TOP,John Pittsburger,Happy Fisherman,Chicago,North
4,24.60,3/25/2016,Steelhead Iron,River,6.15,TOP,Tiffany Smith,Fast Lures,New York,North
4,21.00,3/25/2016,Bass Illumination,River,5.25,NORMAL,Nora Pollack,Happy Fisherman,Chicago,North
5,49.95,3/25/2016,Deep Diver,Ocean,9.99,TOP,Norbert Fitzpatrick,Fishing King,Miami,South
5,26.25,3/25/2016,Bass Illumination,River,5.25,NORMAL,Patrick Simpson,Lucky Lures,Seattle,West
5,28.25,3/25/2016,Minnow Glitter,River,5.65,TOP,Tyler Lance,Fast Lures,New York,North
6,53.34,3/25/2016,Zander Domination,Lake,8.89,TOP,Abraham Jacobs,Lucky Lures,Seattle,West
6,62.94,3/25/2016,Redtail Trout,Ocean,10.49,NORMAL,Henrik Griffin,Anglers United,Los Angeles,West
6,27.90,3/25/2016,Fast Glider,River,4.65,NORMAL,Nicolas Butters,Ministry of Lures,New York,North
6,27.90,3/25/2016,Fast Glider,River,4.65,NORMAL,Abraham Jacobs,Lucky Lures,Seattle,West
7,39.55,3/25/2016,Minnow Glitter,River,5.65,TOP,Patrick Simpson,Lucky Lures,Seattle,West
7,62.23,3/25/2016,Zander Domination,Lake,8.89,TOP,Sean Simons,Fast Lures,New York,North
7,32.55,3/25/2016,Fast Glider,River,4.65,NORMAL,William Lock,Willy's Lure Barn,Austin,South
7,52.15,3/25/2016,Charles Lake Secret,Lake,7.45,NORMAL,Daniel Tailor,Willy's Lure Barn,Austin,South
8,90.32,3/25/2016,Marlin Goldbar,Ocean,11.29,TOP,Paul Bricks,Fishing King,Miami,South
